Year,Month,Day,Period,Value
2024,1,11,13,413
2024,1,11,14,432
2024,1,11,15,384
2024,1,11,16,437
2024,1,11,17,430
2024,1,11,18,440
2024,1,11,19,442
2024,1,11,20,444
2024,1,11,21,442
2024,1,11,22,446
2024,1,11,23,444
2024,1,11,24,447
2024,1,12,1,444
2024,1,12,2,440
2024,1,12,3,443
2024,1,12,4,356
2024,1,12,5,199
2024,1,12,6,38
2024,1,12,7,0
2024,1,12,8,0
2024,1,12,9,0
2024,1,12,10,0
2024,1,12,11,0
2024,1,12,12,5
2024,1,12,13,7
2024,1,12,14,7
2024,1,12,15,6
2024,1,12,16,8
2024,1,12,17,18
2024,1,12,18,6
2024,1,12,19,8
2024,1,12,20,7
2024,1,12,21,8
2024,1,12,22,1
2024,1,12,23,0
2024,1,12,24,0
2024,1,13,1,0
2024,1,13,2,2
2024,1,13,3,3
2024,1,13,4,8
2024,1,13,5,15
2024,1,13,6,28
2024,1,13,7,49
2024,1,13,8,50
2024,1,13,9,47
2024,1,13,10,69
2024,1,13,11,95
2024,1,13,12,112
2024,1,13,13,146
2024,1,13,14,179
2024,1,13,15,209
2024,1,13,16,226
2024,1,13,17,219
2024,1,13,18,65
2024,1,13,19,6
2024,1,13,20,0
2024,1,13,21,54
2024,1,13,22,67
2024,1,13,23,381
2024,1,13,24,409
2024,1,14,1,330
2024,1,14,2,235
2024,1,14,3,142
2024,1,14,4,183
2024,1,14,5,226
2024,1,14,6,215
2024,1,14,7,231
2024,1,14,8,290
2024,1,14,9,311
2024,1,14,10,327
2024,1,14,11,298
2024,1,14,12,300
2024,1,14,13,128
2024,1,14,14,49
2024,1,14,15,53
2024,1,14,16,17
2024,1,14,17,56
2024,1,14,18,207
2024,1,14,19,252
2024,1,14,20,347
2024,1,14,21,339
2024,1,14,22,373
2024,1,14,23,442
2024,1,14,24,445
2024,1,15,1,444
2024,1,15,2,447
2024,1,15,3,443
2024,1,15,4,446
2024,1,15,5,444
2024,1,15,6,447
2024,1,15,7,444
2024,1,15,8,313
2024,1,15,9,215
2024,1,15,10,219
2024,1,15,11,224
2024,1,15,12,224
2024,1,15,13,225
2024,1,15,14,224
2024,1,15,15,222
2024,1,15,16,222
2024,1,15,17,221
2024,1,15,18,260
2024,1,15,19,444
2024,1,15,20,445
2024,1,15,21,450
2024,1,15,22,440
2024,1,15,23,426
2024,1,15,24,311
2024,1,16,1,160
2024,1,16,2,70
2024,1,16,3,13
2024,1,16,4,32
2024,1,16,5,51
2024,1,16,6,38
2024,1,16,7,91
2024,1,16,8,118
2024,1,16,9,92
2024,1,16,10,89
2024,1,16,11,12
2024,1,16,12,1
2024,1,16,13,3
2024,1,16,14,6
2024,1,16,15,5
2024,1,16,16,35
2024,1,16,17,355
2024,1,16,18,442
2024,1,16,19,427
2024,1,16,20,174
2024,1,16,21,140
2024,1,16,22,7
2024,1,16,23,23
2024,1,16,24,2
2024,1,17,1,4
2024,1,17,2,2
2024,1,17,3,0
2024,1,17,4,0
2024,1,17,5,0
2024,1,17,6,0
2024,1,17,7,0
2024,1,17,8,0
2024,1,17,9,0
2024,1,17,10,0
2024,1,17,11,0
2024,1,17,12,0
2024,1,17,13,0
2024,1,17,14,0
2024,1,17,15,0
2024,1,17,16,0
2024,1,17,17,0
2024,1,17,18,0
2024,1,17,19,0
2024,1,17,20,5
2024,1,17,21,50
2024,1,17,22,102
2024,1,17,23,78
2024,1,17,24,34
2024,1,18,1,28
2024,1,18,2,35
2024,1,18,3,146
2024,1,18,4,130
2024,1,18,5,86
2024,1,18,6,147
2024,1,18,7,213
2024,1,18,8,265
2024,1,18,9,320
2024,1,18,10,278
2024,1,18,11,170
2024,1,18,12,70
2024,1,18,13,206
2024,1,18,14,214
2024,1,18,15,178
2024,1,18,16,181
2024,1,18,17,154
2024,1,18,18,101
2024,1,18,19,156
2024,1,18,20,218
2024,1,18,21,254
2024,1,18,22,263
2024,1,18,23,345
2024,1,18,24,421
2024,1,19,1,449
2024,1,19,2,444
2024,1,19,3,447
2024,1,19,4,429
2024,1,19,5,430
2024,1,19,6,424
2024,1,19,7,384
2024,1,19,8,310
2024,1,19,9,310
2024,1,19,10,343
2024,1,19,11,371
2024,1,19,12,280
2024,1,19,13,64
2024,1,19,14,34
2024,1,19,15,22
2024,1,19,16,152
2024,1,19,17,386
2024,1,19,18,446
2024,1,19,19,449
2024,1,19,20,433
2024,1,19,21,362
2024,1,19,22,320
2024,1,19,23,147
2024,1,19,24,128
2024,1,20,1,69
2024,1,20,2,5
2024,1,20,3,8
2024,1,20,4,5
2024,1,20,5,46
2024,1,20,6,99
2024,1,20,7,182
2024,1,20,8,41
2024,1,20,9,12
2024,1,20,10,10
2024,1,20,11,11
2024,1,20,12,21
2024,1,20,13,14
2024,1,20,14,10
2024,1,20,15,13
2024,1,20,16,11
2024,1,20,17,9
2024,1,20,18,2
2024,1,20,19,0
2024,1,20,20,0
2024,1,20,21,0
2024,1,20,22,0
2024,1,20,23,0
2024,1,20,24,0
2024,1,21,1,0
2024,1,21,2,0
2024,1,21,3,0
2024,1,21,4,0
2024,1,21,5,0
2024,1,21,6,22
2024,1,21,7,46
2024,1,21,8,82
2024,1,21,9,89
2024,1,21,10,159
2024,1,21,11,125
2024,1,21,12,119
2024,1,21,13,94
2024,1,21,14,116
2024,1,21,15,116
2024,1,21,16,72
2024,1,21,17,61
2024,1,21,18,25
2024,1,21,19,5
2024,1,21,20,12
2024,1,21,21,41
2024,1,21,22,48
2024,1,21,23,78
2024,1,21,24,74
2024,1,22,1,88
2024,1,22,2,187
2024,1,22,3,171
2024,1,22,4,104
2024,1,22,5,228
2024,1,22,6,263
2024,1,22,7,247
2024,1,22,8,259
2024,1,22,9,245
2024,1,22,10,218
2024,1,22,11,188
2024,1,22,12,221
2024,1,22,13,200
2024,1,22,14,159
2024,1,22,15,156
2024,1,22,16,266
2024,1,22,17,289
2024,1,22,18,235
2024,1,22,19,92
2024,1,22,20,204
2024,1,22,21,369
2024,1,22,22,292
2024,1,22,23,334
2024,1,22,24,407
2024,1,23,1,440
2024,1,23,2,445
2024,1,23,3,443
2024,1,23,4,448
2024,1,23,5,443
2024,1,23,6,440
2024,1,23,7,440
2024,1,23,8,441
2024,1,23,9,447
2024,1,23,10,444
2024,1,23,11,447
2024,1,23,12,447
2024,1,23,13,430
2024,1,23,14,430
2024,1,23,15,445
2024,1,23,16,443
2024,1,23,17,446
2024,1,23,18,450
2024,1,23,19,445
2024,1,23,20,439
2024,1,23,21,436
2024,1,23,22,442
2024,1,23,23,448
2024,1,23,24,444
2024,1,24,1,445
2024,1,24,2,444
2024,1,24,3,445
2024,1,24,4,441
2024,1,24,5,443
2024,1,24,6,437
2024,1,24,7,437
2024,1,24,8,441
2024,1,24,9,440
2024,1,24,10,444
2024,1,24,11,427
2024,1,24,12,424
2024,1,24,13,448
2024,1,24,14,449
2024,1,24,15,446
2024,1,24,16,442
2024,1,24,17,447
2024,1,24,18,447
2024,1,24,19,446
2024,1,24,20,447
2024,1,24,21,427
2024,1,24,22,385
2024,1,24,23,374
2024,1,24,24,390
2024,1,25,1,365
2024,1,25,2,327
2024,1,25,3,306
2024,1,25,4,296
2024,1,25,5,305
2024,1,25,6,312
2024,1,25,7,265
2024,1,25,8,292
2024,1,25,9,316
2024,1,25,10,327
2024,1,25,11,246
2024,1,25,12,146
2024,1,25,13,54
2024,1,25,14,10
2024,1,25,15,2
2024,1,25,16,25
2024,1,25,17,49
2024,1,25,18,139
2024,1,25,19,226
2024,1,25,20,264
2024,1,25,21,376
2024,1,25,22,330
2024,1,25,23,259
2024,1,25,24,274
2024,1,26,1,224
2024,1,26,2,281
2024,1,26,3,367
2024,1,26,4,404
2024,1,26,5,267
2024,1,26,6,124
2024,1,26,7,152
2024,1,26,8,367
2024,1,26,9,405
2024,1,26,10,424
2024,1,26,11,441
2024,1,26,12,444
2024,1,26,13,447
2024,1,26,14,448
2024,1,26,15,441
2024,1,26,16,424
2024,1,26,17,437
2024,1,26,18,445
2024,1,26,19,445
2024,1,26,20,438
2024,1,26,21,446
2024,1,26,22,448
2024,1,26,23,447
2024,1,26,24,444
2024,1,27,1,446
2024,1,27,2,444
2024,1,27,3,445
2024,1,27,4,442
2024,1,27,5,448
2024,1,27,6,445
2024,1,27,7,447
2024,1,27,8,446
2024,1,27,9,446
2024,1,27,10,444
2024,1,27,11,435
2024,1,27,12,446
2024,1,27,13,447
2024,1,27,14,448
2024,1,27,15,437
2024,1,27,16,440
2024,1,27,17,450
2024,1,27,18,447
2024,1,27,19,444
2024,1,27,20,445
2024,1,27,21,440
2024,1,27,22,412
2024,1,27,23,341
2024,1,27,24,376
2024,1,28,1,406
2024,1,28,2,363
2024,1,28,3,222
2024,1,28,4,184
2024,1,28,5,211
2024,1,28,6,268
2024,1,28,7,360
2024,1,28,8,387
2024,1,28,9,397
2024,1,28,10,394
2024,1,28,11,410
2024,1,28,12,417
2024,1,28,13,444
2024,1,28,14,436
2024,1,28,15,443
2024,1,28,16,444
2024,1,28,17,446
2024,1,28,18,442
2024,1,28,19,448
2024,1,28,20,442
2024,1,28,21,439
2024,1,28,22,446
2024,1,28,23,447
2024,1,28,24,444
2024,1,29,1,443
2024,1,29,2,447
2024,1,29,3,442
2024,1,29,4,256
2024,1,29,5,218
2024,1,29,6,216
2024,1,29,7,404
2024,1,29,8,281
2024,1,29,9,179
2024,1,29,10,188
2024,1,29,11,72
2024,1,29,12,8
2024,1,29,13,5
2024,1,29,14,1
2024,1,29,15,7
2024,1,29,16,24
2024,1,29,17,182
2024,1,29,18,353
2024,1,29,19,424
2024,1,29,20,439
2024,1,29,21,410
2024,1,29,22,402
2024,1,29,23,413
2024,1,29,24,408
2024,1,30,1,376
2024,1,30,2,202
2024,1,30,3,130
2024,1,30,4,144
2024,1,30,5,106
2024,1,30,6,259
2024,1,30,7,325
2024,1,30,8,241
2024,1,30,9,85
2024,1,30,10,12
2024,1,30,11,36
2024,1,30,12,55
2024,1,30,13,149
2024,1,30,14,305
2024,1,30,15,370
2024,1,30,16,431
2024,1,30,17,444
2024,1,30,18,444
2024,1,30,19,447
2024,1,30,20,447
2024,1,30,21,447
2024,1,30,22,447
2024,1,30,23,445
2024,1,30,24,446
2024,1,31,1,447
2024,1,31,2,446
2024,1,31,3,447
2024,1,31,4,425
2024,1,31,5,333
2024,1,31,6,14
2024,1,31,7,59
2024,1,31,8,65
2024,1,31,9,6
2024,1,31,10,0
2024,1,31,11,5
2024,1,31,12,38
2024,1,31,13,34
2024,1,31,14,12
2024,1,31,15,4
2024,1,31,16,117
2024,1,31,17,238
2024,1,31,18,444
2024,1,31,19,447
2024,1,31,20,405
2024,1,31,21,442
2024,1,31,22,445
2024,1,31,23,443
2024,1,31,24,434
2024,2,1,1,429
2024,2,1,2,430
2024,2,1,3,447
2024,2,1,4,444
2024,2,1,5,446
2024,2,1,6,444
2024,2,1,7,444
2024,2,1,8,377
2024,2,1,9,447
2024,2,1,10,239
2024,2,1,11,221
2024,2,1,12,223
2024,2,1,13,220
2024,2,1,14,333
2024,2,1,15,444
2024,2,1,16,417
2024,2,1,17,440
2024,2,1,18,411
2024,2,1,19,413
2024,2,1,20,323
2024,2,1,21,269
2024,2,1,22,341
2024,2,1,23,373
2024,2,1,24,400
2024,2,2,1,400
2024,2,2,2,398
2024,2,2,3,381
2024,2,2,4,313
2024,2,2,5,265
2024,2,2,6,262
2024,2,2,7,390
2024,2,2,8,444
2024,2,2,9,444
2024,2,2,10,443
2024,2,2,11,381
2024,2,2,12,302
2024,2,2,13,377
2024,2,2,14,402
2024,2,2,15,400
2024,2,2,16,411
2024,2,2,17,428
2024,2,2,18,445
2024,2,2,19,440
2024,2,2,20,380
2024,2,2,21,213
2024,2,2,22,95
2024,2,2,23,33
2024,2,2,24,32
2024,2,3,1,5
2024,2,3,2,0
2024,2,3,3,0
2024,2,3,4,0
2024,2,3,5,0
2024,2,3,6,0
2024,2,3,7,0
2024,2,3,8,0
2024,2,3,9,0
2024,2,3,10,0
2024,2,3,11,0
2024,2,3,12,0
2024,2,3,13,2
2024,2,3,14,5
2024,2,3,15,4
2024,2,3,16,6
2024,2,3,17,8
2024,2,3,18,27
2024,2,3,19,135
2024,2,3,20,156
2024,2,3,21,61
2024,2,3,22,2
2024,2,3,23,4
2024,2,3,24,0
2024,2,4,1,0
2024,2,4,2,0
2024,2,4,3,0
2024,2,4,4,2
2024,2,4,5,5
2024,2,4,6,11
2024,2,4,7,56
2024,2,4,8,203
2024,2,4,9,280
2024,2,4,10,349
2024,2,4,11,367
2024,2,4,12,345
2024,2,4,13,253
2024,2,4,14,226
2024,2,4,15,233
2024,2,4,16,339
2024,2,4,17,396
2024,2,4,18,436
2024,2,4,19,448
2024,2,4,20,441
2024,2,4,21,447
2024,2,4,22,449
2024,2,4,23,443
2024,2,4,24,444
2024,2,5,1,413
2024,2,5,2,316
2024,2,5,3,21
2024,2,5,4,65
2024,2,5,5,230
2024,2,5,6,172
2024,2,5,7,108
2024,2,5,8,71
2024,2,5,9,18
2024,2,5,10,2
2024,2,5,11,1
2024,2,5,12,4
2024,2,5,13,28
2024,2,5,14,58
2024,2,5,15,76
2024,2,5,16,90
2024,2,5,17,59
2024,2,5,18,55
2024,2,5,19,48
2024,2,5,20,34
2024,2,5,21,35
2024,2,5,22,67
2024,2,5,23,102
2024,2,5,24,139
2024,2,6,1,141
2024,2,6,2,109
2024,2,6,3,65
2024,2,6,4,53
2024,2,6,5,55
2024,2,6,6,47
2024,2,6,7,71
2024,2,6,8,105
2024,2,6,9,79
2024,2,6,10,73
2024,2,6,11,51
2024,2,6,12,37
2024,2,6,13,29
2024,2,6,14,29
2024,2,6,15,32
2024,2,6,16,139
2024,2,6,17,386
2024,2,6,18,437
2024,2,6,19,420
2024,2,6,20,339
2024,2,6,21,218
2024,2,6,22,264
2024,2,6,23,181
2024,2,6,24,186
2024,2,7,1,221
2024,2,7,2,200
2024,2,7,3,172
2024,2,7,4,283
2024,2,7,5,267
2024,2,7,6,270
2024,2,7,7,334
2024,2,7,8,314
2024,2,7,9,361
2024,2,7,10,390
2024,2,7,11,306
2024,2,7,12,267
2024,2,7,13,230
2024,2,7,14,219
2024,2,7,15,239
2024,2,7,16,222
2024,2,7,17,223
2024,2,7,18,197
2024,2,7,19,146
2024,2,7,20,213
2024,2,7,21,283
2024,2,7,22,384
2024,2,7,23,413
2024,2,7,24,408
2024,2,8,1,416
2024,2,8,2,429
2024,2,8,3,433
2024,2,8,4,406
2024,2,8,5,398
2024,2,8,6,413
2024,2,8,7,398
2024,2,8,8,393
2024,2,8,9,365
2024,2,8,10,324
2024,2,8,11,233
2024,2,8,12,209
2024,2,8,13,215
2024,2,8,14,321
2024,2,8,15,403
2024,2,8,16,390
2024,2,8,17,409
2024,2,8,18,350
2024,2,8,19,279
2024,2,8,20,253
2024,2,8,21,206
2024,2,8,22,253
2024,2,8,23,299
2024,2,8,24,330
2024,2,9,1,347
2024,2,9,2,374
2024,2,9,3,373
2024,2,9,4,336
2024,2,9,5,340
2024,2,9,6,333
2024,2,9,7,320
2024,2,9,8,289
2024,2,9,9,283
2024,2,9,10,246
2024,2,9,11,171
2024,2,9,12,129
2024,2,9,13,142
2024,2,9,14,112
2024,2,9,15,77
2024,2,9,16,85
2024,2,9,17,118
2024,2,9,18,96
2024,2,9,19,69
2024,2,9,20,29
2024,2,9,21,14
2024,2,9,22,10
2024,2,9,23,15
2024,2,9,24,4
2024,2,10,1,0
2024,2,10,2,1
2024,2,10,3,3
2024,2,10,4,1
2024,2,10,5,5
2024,2,10,6,49
2024,2,10,7,30
2024,2,10,8,19
2024,2,10,9,12
2024,2,10,10,2
2024,2,10,11,0
2024,2,10,12,50
2024,2,10,13,28
2024,2,10,14,8
2024,2,10,15,5
2024,2,10,16,3
2024,2,10,17,1
2024,2,10,18,0
2024,2,10,19,0
2024,2,10,20,0
2024,2,10,21,0
2024,2,10,22,0
2024,2,10,23,0
2024,2,10,24,0
2024,2,11,1,0
2024,2,11,2,0
2024,2,11,3,0
2024,2,11,4,3
2024,2,11,5,8
2024,2,11,6,5
2024,2,11,7,2
2024,2,11,8,2
2024,2,11,9,1
2024,2,11,10,5
2024,2,11,11,3
2024,2,11,12,10
2024,2,11,13,38
2024,2,11,14,52
2024,2,11,15,52
2024,2,11,16,122
2024,2,11,17,108
2024,2,11,18,98
2024,2,11,19,79
2024,2,11,20,51
2024,2,11,21,9
2024,2,11,22,1
2024,2,11,23,0
2024,2,11,24,0
2024,2,12,1,0
2024,2,12,2,0
2024,2,12,3,0
2024,2,12,4,0
2024,2,12,5,0
2024,2,12,6,0
2024,2,12,7,0
2024,2,12,8,0
2024,2,12,9,3
2024,2,12,10,1
2024,2,12,11,6
2024,2,12,12,12
2024,2,12,13,52
2024,2,12,14,66
2024,2,12,15,105
2024,2,12,16,86
2024,2,12,17,33
2024,2,12,18,38
2024,2,12,19,72
2024,2,12,20,44
2024,2,12,21,11
2024,2,12,22,0
2024,2,12,23,0
2024,2,12,24,2
2024,2,13,1,2
2024,2,13,2,3
2024,2,13,3,2
2024,2,13,4,0
2024,2,13,5,0
2024,2,13,6,0
2024,2,13,7,0
2024,2,13,8,1
2024,2,13,9,23
2024,2,13,10,73
2024,2,13,11,50
2024,2,13,12,25
2024,2,13,13,28
2024,2,13,14,30
2024,2,13,15,29
2024,2,13,16,16
2024,2,13,17,6
2024,2,13,18,2
2024,2,13,19,0
2024,2,13,20,0
2024,2,13,21,0
2024,2,13,22,0
2024,2,13,23,3
2024,2,13,24,2
2024,2,14,1,2
2024,2,14,2,28
2024,2,14,3,100
2024,2,14,4,166
2024,2,14,5,126
2024,2,14,6,146
2024,2,14,7,240
2024,2,14,8,288
2024,2,14,9,265
2024,2,14,10,266
2024,2,14,11,285
2024,2,14,12,377
2024,2,14,13,427
2024,2,14,14,443
2024,2,14,15,445
2024,2,14,16,445
2024,2,14,17,444
2024,2,14,18,446
2024,2,14,19,447
2024,2,14,20,443
2024,2,14,21,447
2024,2,14,22,447
2024,2,14,23,445
2024,2,14,24,445
2024,2,15,1,439
2024,2,15,2,449
2024,2,15,3,447
2024,2,15,4,444
2024,2,15,5,440
2024,2,15,6,432
2024,2,15,7,393
2024,2,15,8,397
2024,2,15,9,412
2024,2,15,10,401
2024,2,15,11,408
2024,2,15,12,427
2024,2,15,13,441
2024,2,15,14,447
2024,2,15,15,444
2024,2,15,16,446
2024,2,15,17,444
2024,2,15,18,412
2024,2,15,19,149
2024,2,15,20,0
2024,2,15,21,0
2024,2,15,22,0
2024,2,15,23,0
2024,2,15,24,0
2024,2,16,1,0
2024,2,16,2,0
2024,2,16,3,0
2024,2,16,4,75
2024,2,16,5,300
2024,2,16,6,446
2024,2,16,7,380
2024,2,16,8,399
2024,2,16,9,316
2024,2,16,10,208
2024,2,16,11,55
2024,2,16,12,2
2024,2,16,13,9
2024,2,16,14,5
2024,2,16,15,8
2024,2,16,16,32
2024,2,16,17,62
2024,2,16,18,338
2024,2,16,19,421
2024,2,16,20,445
2024,2,16,21,448
2024,2,16,22,444
2024,2,16,23,436
2024,2,16,24,436
2024,2,17,1,440
2024,2,17,2,442
2024,2,17,3,439
2024,2,17,4,417
2024,2,17,5,425
2024,2,17,6,405
2024,2,17,7,389
2024,2,17,8,384
2024,2,17,9,411
2024,2,17,10,437
2024,2,17,11,444
2024,2,17,12,447
2024,2,17,13,445
2024,2,17,14,440
2024,2,17,15,427
2024,2,17,16,429
2024,2,17,17,442
2024,2,17,18,434
2024,2,17,19,432
2024,2,17,20,431
2024,2,17,21,420
2024,2,17,22,394
2024,2,17,23,393
2024,2,17,24,391
2024,2,18,1,385
2024,2,18,2,348
2024,2,18,3,353
2024,2,18,4,398
2024,2,18,5,413
2024,2,18,6,433
2024,2,18,7,440
2024,2,18,8,446
2024,2,18,9,444
2024,2,18,10,444
2024,2,18,11,444
2024,2,18,12,447
2024,2,18,13,440
2024,2,18,14,440
2024,2,18,15,428
2024,2,18,16,387
2024,2,18,17,260
2024,2,18,18,125
2024,2,18,19,75
2024,2,18,20,89
2024,2,18,21,200
2024,2,18,22,313
2024,2,18,23,236
2024,2,18,24,216
2024,2,19,1,78
2024,2,19,2,124
2024,2,19,3,161
2024,2,19,4,138
2024,2,19,5,129
2024,2,19,6,73
2024,2,19,7,47
2024,2,19,8,5
2024,2,19,9,52
2024,2,19,10,108
2024,2,19,11,114
2024,2,19,12,130
2024,2,19,13,254
2024,2,19,14,204
2024,2,19,15,229
2024,2,19,16,223
2024,2,19,17,142
2024,2,19,18,113
2024,2,19,19,166
2024,2,19,20,181
2024,2,19,21,246
2024,2,19,22,253
2024,2,19,23,316
2024,2,19,24,353
2024,2,20,1,374
2024,2,20,2,347
2024,2,20,3,333
2024,2,20,4,359
2024,2,20,5,378
2024,2,20,6,393
2024,2,20,7,430
2024,2,20,8,438
2024,2,20,9,442
2024,2,20,10,446
2024,2,20,11,442
2024,2,20,12,450
2024,2,20,13,442
2024,2,20,14,442
2024,2,20,15,448
2024,2,20,16,447
2024,2,20,17,446
2024,2,20,18,450
2024,2,20,19,446
2024,2,20,20,445
2024,2,20,21,447
2024,2,20,22,444
2024,2,20,23,439
2024,2,20,24,444
2024,2,21,1,448
2024,2,21,2,447
2024,2,21,3,439
2024,2,21,4,430
2024,2,21,5,422
2024,2,21,6,407
2024,2,21,7,378
2024,2,21,8,340
2024,2,21,9,317
2024,2,21,10,252
2024,2,21,11,142
2024,2,21,12,69
2024,2,21,13,17
2024,2,21,14,180
2024,2,21,15,280
2024,2,21,16,268
2024,2,21,17,190
2024,2,21,18,115
2024,2,21,19,94
2024,2,21,20,109
2024,2,21,21,231
2024,2,21,22,359
2024,2,21,23,340
2024,2,21,24,301
2024,2,22,1,277
2024,2,22,2,297
2024,2,22,3,308
2024,2,22,4,405
2024,2,22,5,427
2024,2,22,6,440
2024,2,22,7,443
2024,2,22,8,440
2024,2,22,9,411
2024,2,22,10,298
2024,2,22,11,262
2024,2,22,12,256
2024,2,22,13,301
2024,2,22,14,371
2024,2,22,15,376
2024,2,22,16,394
2024,2,22,17,387
2024,2,22,18,337
2024,2,22,19,194
2024,2,22,20,89
2024,2,22,21,79
